time,timestep,maxtimestep,icao24,outliers,callsign,heading,baroaltitude,lat,lon,velocity,vertratecorr,baroaltitudeanalysis,dbaroaltitudeanalysis,tasanalysis,dtasanalysis,baroaltitudekalman,taskalman,segment,modeltype,operator,ukalman,vkalman,tempkalman,temp_surfacekalman,temp1000kalman,temp2000kalman,temp3000kalman,temp4000kalman,temp5000kalman,temp6000kalman,temp7000kalman,temp8000kalman,temp9000kalman,temp10000kalman,temp11000kalman,tempanalysis,target_cas1,target_cas2,target_Mach,mseSpeed,n_cas1,n_cas2,n_mach,fromICAO,toICAO,distance_from_dep,trip_distance,massPast,mseEnergyRatePast,massFutur,mseEnergyRateFutur,u,v,temp,tas
1508801715,285,810,76,0.00396825396825,252,181.368580807,4977.70705992,-28.3637790848,151.812623377,150.775102512,3.98024789006,4976.53453933,4.24195032866,161.039958736,0.119338362553,4968.84699818,160.6258253,21265,1,1,-2.4335202935,10.1292567287,262.332599469,294.2029261,255.375771472,247.750878518,239.716388563,233.765318211,230.849775372,227.667804831,223.577067303,217.34997783,212.815705644,210.229582187,208.020733342,262.279329479,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,24809.5,4.11915,,,-2.44191570157,10.1661360729,262.271208515,160.902403723
1508801730,300,810,76,0.00396825396825,252,181.548157699,5044.44,-28.3842079981,151.81203271,152.331029415,4.09352089575,5041.29614549,4.4559965292,162.704282438,0.0974914184102,5037.06418753,162.220668932,21265,1,1,-2.50326651126,10.3783624555,261.866500731,294.208532162,254.886534282,247.225625952,239.178649111,233.371357038,230.664271263,227.397071077,223.117615953,216.964136294,212.63501351,210.079100621,207.896055097,261.837348267,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,24986.8,3.48114,,,-2.51012741655,10.4087434089,261.815700013,162.692088663
1508801745,315,810,76,0.00396825396825,252,181.34112778,5100.96027746,-28.404540901,151.811440393,153.860903664,3.64416591923,5113.41359282,5.24165352848,163.795442953,0.0440898077845,5094.84257362,164.069185294,21265,1,1,-2.5614819937,10.5811162978,261.474155793,294.214131359,254.474371781,246.783719711,238.72433569,233.033194466,230.5028037,227.169365916,222.732783436,216.641986268,212.485208798,209.95497362,207.793859835,261.34695938,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25138.3,3.19659,,,-2.56707359558,10.6060798865,261.432226176,164.428087271
1508801760,330,810,76,0.00396825396825,252,180.964484302,5204.46,-28.4255420003,151.811016235,152.81151815,5.17438843105,5196.54500529,5.73628319635,164.116340254,0.00398898734937,5194.73402352,163.750233066,21265,1,1,-2.65610930259,10.9494570937,260.796483486,294.219527218,253.76817107,246.018237151,238.079692011,232.558001608,230.249249788,226.797410959,222.078814171,216.090218699,212.223967794,209.735814936,207.646324693,260.784186056,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25192.3,2.84291,,,-2.66480054061,10.9885807251,260.730467884,163.778474892
1508801775,345,810,76,0.00396825396825,252,181.160559681,5281.07868099,-28.4463419126,151.810536104,152.8212316,5.53248042334,5286.87680264,6.44955255647,163.863754428,-0.0427266366646,5272.43904323,164.052819121,21265,1,1,-2.72811198592,11.2229755396,260.273815844,294.224967702,253.223157666,245.354687746,237.606443021,232.335069122,230.045947525,226.511670476,221.578012007,215.669186735,212.026158138,209.570779457,207.692516973,260.176540281,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25407.9,2.43897,,,-2.73567843202,11.2573266659,260.2155872,164.047603032
1508801790,360,810,76,0.00396825396825,252,181.363927532,5389.04457673,-28.4665091869,151.810020956,151.289400259,8.09159851247,5392.0228966,7.48784847652,162.752953755,-0.102460642701,5376.97536078,163.362538345,21265,1,1,-2.82070402189,11.5983619025,259.574843068,294.230491319,252.452389535,244.470574412,236.976548316,232.049972551,229.76351709,226.14248524,220.915701095,215.109970759,211.760797076,209.347909105,207.748905596,259.474482952,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25340.6,2.74445,,,-2.83102998927,11.6456452136,259.494333873,162.894001487
1508801805,375,810,76,0.00396825396825,252,181.387754173,5510.26315615,-28.4867051409,151.809445628,148.692459935,8.11190389239,5505.20024977,7.31981821731,161.120203206,-0.100872815473,5497.8577052,161.190284539,21265,1,1,-2.92365215154,12.0294188231,258.774135875,294.236027291,251.461759943,243.459931772,236.254521947,231.728744615,229.268538838,225.729653691,220.16502325,214.475272587,211.458614046,209.093579144,207.811439162,258.725724744,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25417.5,2.87365,,,-2.93399999756,12.077226284,258.692366495,160.727457509
1508801820,390,810,76,0.00396825396825,252,181.201833064,5610.07981493,-28.5063037177,151.808962602,147.163358033,6.36544260363,5605.38145854,5.99389217192,160.046368414,-0.0388661146617,5600.57219534,159.748053504,21265,1,1,-2.97200383963,12.3869611375,258.074926106,294.241572256,250.630394194,242.610038719,235.642320539,231.454716853,228.854283885,225.387676884,219.539818074,213.947539446,211.208206559,208.883357545,207.86592974,258.038846857,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25628.5,3.91766,,,-2.96668782414,12.4243357332,258.003618045,159.555364841
1508801835,405,810,76,0.00396825396825,252,181.197646715,5685.19733307,-28.5266849151,151.808485949,147.677689256,4.41769035185,5688.44557331,5.30417153673,159.819154547,-0.000433886872827,5679.32670475,160.062750688,21265,1,1,-2.92518935458,12.6521648779,257.486142285,294.247001457,249.998823436,241.962532348,235.169097148,231.237540574,228.535806185,225.130099,219.068785389,213.707968176,211.022248799,208.728333507,207.911435432,257.418302324,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25726.3,4.24229,,,-2.92180777709,12.6749341105,257.442459846,160.320446871
1508801850,420,810,76,0.00396825396825,252,181.001572436,5769.37687619,-28.5468538466,151.808018466,147.153466723,7.43351994905,5770.59746946,5.70788651804,159.813680102,-0.00429106352178,5759.62328876,160.13955137,21265,1,1,-2.87440067168,12.9179764467,256.890421468,294.252438606,249.360854511,241.307305282,234.68815032,231.018574947,228.218522134,224.874010253,218.595563056,213.484577146,210.835204414,208.572333364,207.957250108,256.809463896,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,25859.1,4.64631,,,-2.86862689993,12.9552789355,256.818463483,160.086537341
1508801865,435,810,76,0.00396825396825,252,181.206048779,5859.78,-28.5668213367,151.807600517,146.649027601,5.42825977257,5857.39433818,5.77626639042,159.72183553,-0.00565548650089,5849.35602986,159.811238545,21265,1,1,-2.81495174454,13.2140319513,256.230253433,294.257865224,248.655194409,240.581693628,234.155054596,230.779882372,227.874686314,224.349178441,218.07466969,213.237838787,210.62817869,208.39922683,208.006400157,256.171498839,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,26041,4.58068,,,-2.80862729066,13.2533099459,256.154071316,159.870091719
1508801880,450,810,76,0.00396825396825,252,181.008624311,5945.08823151,-28.5857694845,151.80717327,146.124737027,6.11378212233,5941.52133471,5.37226537361,159.707673306,0.00461281784469,5937.74078236,159.599939069,21265,1,1,-2.75329704702,13.5007192818,255.585830034,294.263413257,247.967425365,239.873319699,233.632631587,230.547828144,227.544177975,223.750953908,217.569735556,212.998395307,210.427173054,208.231051562,208.054004598,255.55844575,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,26163.6,4.55489,,,-2.74873785715,13.5280103573,255.532619591,159.630203953
1508801895,465,810,76,0.00396825396825,252,181.008624311,6019.8,-28.6063841545,151.806760403,146.124737027,5.23743214524,6018.91025256,5.02798494537,159.838573942,0.0112511891339,6010.52080886,159.794267528,21265,1,1,-2.69816759902,13.7198255643,255.058772693,294.26873245,247.405679549,239.292385222,233.19663296,230.349636398,227.272379603,223.264909358,217.161201954,212.806491836,210.267098732,208.098163018,208.096943614,254.998475688,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,26590,4.05397,,,-2.6922655623,13.7538376075,254.992084148,159.855978682
1508801910,480,810,76,0.00396825396825,252,181.210294169,6088.50415502,-28.6256449387,151.806334589,146.134697968,4.33024634582,6094.43062583,5.10930011707,159.996823553,0.00863203216004,6083.53668603,160.012166759,21265,1,1,-2.64059387329,13.93817384,254.533945139,294.274217086,246.8471493,238.714041931,232.761875459,230.154382104,227.006928876,222.784050218,216.756610157,212.615916588,210.107881473,207.965729112,208.138766264,254.45625193,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,26784.9,4.28367,,,-2.63736282798,13.9561517155,254.498506548,160.058878333
1508801925,495,810,76,0.00396825396825,252,181.214569548,6173.03469909,-28.6454396062,151.805860079,145.620369144,7.7881306636,6173.08430112,5.2920129601,160.102980263,0.00997245973521,6162.45836552,160.058175322,21265,1,1,-2.57628336222,14.1714668938,253.970868614,294.279639529,246.248859851,238.161323395,232.294360837,229.94635683,226.72740631,222.27170136,216.325295786,212.41245274,209.937748031,207.824063697,208.183103876,253.89570941,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27087.9,2.51941,,,-2.56925898602,14.2092087784,253.896060047,159.797698427
1508801940,510,810,76,0.00396825396825,252,181.210294169,6248.5698486,-28.6655915642,151.805418721,146.134697968,4.22836167862,6248.29303908,4.65425163739,160.479001181,0.0416890871518,6243.54775631,160.151158623,21265,1,1,-2.50775764257,14.4061673529,253.396763673,294.284991099,245.573271741,237.647178451,232.056973786,229.734336214,226.447160306,221.75306622,215.888738247,212.206513519,209.765569242,207.831717412,208.228431487,253.363473137,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27162.5,2.03586,,,-2.50435288114,14.4238432283,253.361531724,160.526995397
1508801955,525,810,76,0.00396825396825,252,181.206048779,6316.98,-28.6849462234,151.804932962,146.649027601,3.54782340569,6313.45579177,4.12205978484,161.260306532,0.0573963067998,6309.5923139,161.026842347,21265,1,1,-2.44718589785,14.5851156968,252.932144281,294.290446216,245.005080384,237.227311145,231.863810054,229.557699212,226.221933693,221.336307224,215.538898318,212.042454767,209.628989876,207.873248024,208.267473219,252.905224211,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27113.3,2.01686,,,-2.44207552581,14.6107959806,252.880678268,161.228624511
1508801970,540,810,76,0.00396825396825,252,181.397181027,6370.6271237,-28.7047196431,151.80443184,147.689337422,4.87278215733,6375.83513539,4.29594839812,162.027852524,0.0407938804897,6365.58196965,162.15711042,21265,1,1,-2.36698746764,14.6996078674,252.511420206,294.295837831,244.525341513,236.869152648,231.69543449,229.399065899,226.032723908,220.987122245,215.246912634,211.906698038,209.516657448,207.910768781,208.303172871,252.427125732,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27204.8,2.09457,,,-2.35785570697,14.711274231,252.469930312,162.361462286
1508801985,555,810,76,0.00396825396825,252,181.197646715,6439.11031868,-28.7250581,151.803852962,147.677689256,5.05543210765,6442.67401393,4.56111682607,162.47080658,0.020874354298,6433.41339153,162.429575945,21265,1,1,-2.22664384136,14.798056295,251.952368283,294.301162533,243.947802471,236.437913303,231.498135722,229.123277015,225.810598281,220.569129686,214.896334109,211.742513683,209.380137196,207.953667026,208.343581751,251.876818987,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27280,2.23955,,,-2.21637435368,14.8110198592,251.90588275,162.458778941
1508802000,570,810,76,0.00396825396825,252,181.197646715,6515.1,-28.7447370995,151.80342816,147.677689256,3.56246665941,6510.27419032,4.4609104455,162.741516206,0.0146438075783,6508.09485401,162.422726371,21265,1,1,-2.0748431439,14.9100706679,251.34232656,294.306515228,243.316548012,235.965897947,231.286498261,228.82992713,225.573155972,220.115026535,214.514704896,211.562928385,209.230349346,207.998937942,208.385887657,251.324691697,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27362.9,2.02924,,,-2.06227934868,14.9257480989,251.285657354,162.574403465
1508802015,585,810,76,0.00396825396825,252,181.193489424,6568.64330005,-28.7646264841,151.80300645,148.192021262,5.23661654236,6581.03933089,5.10433116719,162.745274749,-0.0173121993166,6559.67452254,163.313937051,21265,1,1,-1.96442928181,14.9663818095,250.923071124,294.31182819,242.88146605,235.634444199,231.130847863,228.621352745,225.409848131,219.805588631,214.256705096,211.443656409,209.13211142,208.034658727,208.420079916,250.751405396,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27597.7,2.28641,,,-1.94838474137,14.9861709035,250.850956866,163.150013775
1508802030,600,810,76,0.00396825396825,252,180.600982639,6667.5,-28.7845031497,151.802618483,147.139078176,4.54712461667,6659.5476624,5.1412411932,162.434161904,-0.0152781266651,6657.90321024,162.281845994,21265,1,1,-1.77095599953,15.1214663346,250.134264306,294.317124127,242.063074809,235.021272383,230.865311308,228.258623824,225.113665408,219.223167729,213.872909848,211.210605485,208.936689325,208.089676292,208.470753392,250.121184473,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27382.8,2.82475,,,-1.75392166439,15.1422339129,250.057966534,162.273354559
1508802045,615,810,76,0.00396825396825,252,180.80128733,6736.08,-28.804582565,151.802321214,147.145373338,5.52201813253,6732.6774479,4.58751450456,162.39775225,0.0115679376439,6726.6341109,162.336591336,21265,1,1,-1.63048617934,15.207445004,249.586692678,294.322366637,241.493125228,234.58695342,230.67074009,228.001892691,224.909852229,218.822626627,213.68455554,211.053407556,208.806102552,208.132571298,208.511104405,249.53901691,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27415.3,2.95141,,,-1.6137954014,15.22755924,249.512188588,162.359150286
1508802060,630,810,76,0.00396825396825,252,181.000158299,6797.38221612,-28.823692133,151.802002905,147.361940293,3.90144,6796.81520499,3.99957291013,162.785052478,0.0388167002824,6789.9926031,162.500775566,21265,1,1,-1.50012239835,15.281371718,249.085784693,294.32773274,240.970659776,234.186315892,230.49132689,227.769040841,224.702689027,218.458091215,213.513313729,210.910625116,208.687627709,208.172413984,208.548680724,249.03235741,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27577.1,3.35172,,,-1.48711643586,15.296870364,249.027919048,162.639979508
1508802075,645,810,76,0.00396825396825,252,182.617747997,6858.,-28.8447069976,151.80141983,147.799975668,3.88824670836,6854.30014,3.74052794919,163.455469725,0.0457373816857,6853.17311568,163.022068082,21265,1,1,-1.36821441964,15.3455626985,248.589601538,294.332880435,240.451831905,233.784635411,230.309984893,227.538936757,224.274927758,218.099365544,213.345520301,210.771112586,208.57227034,208.213544461,208.587739023,248.580837727,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27685.4,3.0995,,,-1.35975019243,15.3555263043,248.552075272,163.090381061
1508802090,660,810,76,0.00396825396825,252,186.53937618,6903.82646662,-28.8646260335,151.799519599,149.130151489,2.93062257566,6913.76745857,4.40942739047,163.886186466,-0.00032008963999,6901.19441731,164.144527848,21265,1,1,-1.2593452236,15.3763927166,248.214624995,294.338309731,240.058047476,233.474337282,230.166299324,227.362878173,223.952601642,217.830006867,213.220442893,210.667640686,208.487252045,208.24698454,208.620199522,248.117463894,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27841.6,3.00329,,,-1.25473732918,15.3817461836,248.194273723,164.296285784
1508802105,675,810,76,0.00396825396825,252,188.21481759,6996.01801562,-28.884796234,151.79640009,147.616745409,8.74163133336,6990.0353321,5.59509855656,163.335840025,-0.0618094301339,6982.46427163,163.481413142,21265,1,1,-1.08825630159,15.4680855093,247.586619059,294.343748123,239.400545887,232.967188066,229.94681667,227.085572461,223.415681083,217.377156315,213.005434908,210.487188073,208.336313721,208.293419284,208.663969602,247.528639622,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27830.2,3.01045,,,-1.06466436342,15.4951027631,247.482859403,162.833525393
1508802120,690,810,76,0.00396825396825,252,188.229234732,7072.54213838,-28.9041824756,151.793260874,147.102377546,5.22521030057,7072.86902465,5.30088241226,162.488418881,-0.0446656259857,7066.36792732,162.446046288,21265,1,1,-0.91322825674,15.5625325855,246.944608368,294.34916689,238.727691951,232.447125154,229.724265278,226.807333428,222.869789646,216.916341571,212.786132586,210.302894223,208.181921159,208.340187178,208.707901351,246.895298264,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27879.7,3.06561,,,-0.902536746145,15.574605161,246.897776786,162.417450452
1508802135,705,810,76,0.00396825396825,252,187.873938132,7147.68941029,-28.9237202249,151.790121554,146.453993897,4.55442839742,7148.02796042,4.75401861199,162.024649237,-0.0193589546424,7140.07551277,161.945341784,21265,1,1,-0.755975234558,15.6320766391,246.385398416,294.354437955,238.169076684,231.987782317,229.525921667,226.56652925,222.396877849,216.517890356,212.597255892,210.14460072,208.049749243,208.382978897,208.748481569,246.32559664,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28017.2,3.10115,,,-0.742851046007,15.6466882964,246.328141401,161.877007112
1508802150,720,810,76,0.00396825396825,252,187.873938132,7217.78183587,-28.943384716,151.787009918,146.453993897,4.59407484147,7217.31243907,4.56144282264,161.787492925,-0.0170617445765,7211.52082642,161.930346457,21265,1,1,-0.569351193173,15.6793924604,245.81471593,294.359562538,237.692032758,231.698522752,229.333610079,226.337983915,221.944576592,216.137070968,212.416966143,209.993654645,207.999463387,208.424982702,208.788425463,245.764191065,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,27899.6,2.97299,,,-0.55060169996,15.6879352969,245.760097611,161.941011524
1508802165,735,810,76,0.00396825396825,252,187.674479517,7277.68674754,-28.9633435825,151.783874265,146.384405166,4.27662912305,7287.92246302,4.94284561984,161.393776795,-0.0372107308147,7272.16181308,161.912805329,21265,1,1,-0.35852739398,15.6856383195,245.284325472,294.364516803,237.285724235,231.515342584,229.165759726,226.145981926,221.565315818,215.818710626,212.267217509,209.86883082,208.039118297,208.462994741,208.825034299,245.147753923,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28275.2,2.26417,,,-0.342143770951,15.6931188284,245.236421834,161.909574303
1508802180,750,810,76,0.00396825396825,252,187.554284761,7370.4916056,-28.9826636951,151.780914784,144.786514406,5.11865149457,7363.59874433,4.95988730818,160.784060221,-0.0360394032225,7363.22458028,160.53533304,21265,1,1,-0.061784601375,15.7344968386,244.495081535,294.369440649,236.68339249,231.258718019,228.93289192,225.871892808,221.003900935,215.34456692,212.041075663,209.678649247,208.092270558,208.512411209,208.871259968,244.49186771,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28263.9,2.27054,,,-0.0405207268571,15.7442249219,244.432687284,160.402642553
1508802195,765,810,76,0.00396825396825,252,187.554284761,7437.12,-29.0022598906,151.777971492,144.786514406,3.73666439573,7434.87063786,4.63503790077,160.361228079,-0.0233696066849,7428.19451089,160.438695371,21265,1,1,0.158027949132,15.7473685698,243.934908436,294.375350704,236.251290861,231.068543931,228.68982896,225.67752149,220.608887188,215.012783349,211.884583686,209.548050638,208.133778979,208.551776627,208.908795014,243.877974695,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28299.4,2.41245,,,0.183882836993,15.7592153074,243.858802098,160.444252253
1508802210,780,810,76,0.00396825396825,252,187.783590603,7505.70853242,-29.0213942575,151.775013673,144.344751987,6.82788404981,7505.65036192,4.73686552461,160.017457056,-0.0190648811344,7494.38818027,160.253917632,21265,1,1,0.400083297968,15.7688992761,243.367553358,294.389827748,235.817846547,230.882913949,228.447118076,225.481943815,220.209617323,214.678359971,211.726917301,209.416741539,208.175795743,208.590227367,209.058932397,243.272277917,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28447.9,2.35671,,,0.432621816048,15.7837716884,243.27178613,160.050817687
1508802225,795,810,76,0.00396825396825,252,187.608191673,7575.49488621,-29.0401186559,151.77219846,143.766620014,3.75293042586,7569.92853107,3.65108954925,160.036008698,0.0253642197769,7570.47351748,159.559242786,21265,1,1,0.667595780939,15.8038029804,242.721690954,294.404143582,235.323188744,230.673482758,228.178652167,225.264145761,219.757061948,214.298294861,211.54670925,209.266107032,208.221755289,208.631986071,209.26034026,242.726263599,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28482.8,2.3692,,,0.681907957485,15.8103293997,242.679573315,159.534344642
1508802240,810,810,76,0.00396825396825,252,187.718933602,7612.38,-29.0597534179,151.769217697,145.546839019,1.30048,7615.69570198,2.66383013256,160.734281755,0.0602197968709,7607.52713991,160.77484319,21265,1,1,0.8246213221,15.7843007588,242.406648198,294.418747758,235.076628426,230.557715599,228.034204833,225.154741311,219.538993904,214.118853796,211.464845964,209.199628492,208.250877969,208.659490862,209.364687129,242.338447451,123.99810791,123.99594753,0.508826863562,4.11564043681,2,17,29,0,0,,,28745.1,2.63606,,,0.838394013668,15.7905672862,242.366123039,161.312092503

1509143659,0,1065,63,0.00954400848356,252,133.490097911,686.240886754,-27.5676498087,151.807520385,80.7963896637,10.7331864503,730.600256715,7.67631327172,76.1707123287,0.641931375327,686.236028007,80.2992181227,21665,2,1,-0.388876208373,-1.14188724653,293.00319715,297.085617136,285.191642006,281.264716493,277.410501112,270.751876144,263.498652304,256.301476767,248.332762324,239.587453987,232.652495246,227.55514007,222.804423066,292.674897736,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24532.2,8.18006,-0.388875723678,-1.14189200131,293.003161117,80.3001138369
1509143674,15,1065,63,0.00954400848356,252,156.289217042,853.603336815,-27.5762295033,151.815001144,85.5342465812,11.7561809291,842.620076825,6.96421039912,86.2885524535,0.739566552791,833.368043865,83.6360225495,21665,2,1,-0.122088336009,-1.07895792273,292.029638603,297.082379651,284.031355022,281.011902376,276.491831608,269.72251596,262.438289851,255.211989906,247.095817549,238.293822176,231.873162484,226.80285227,221.987521887,291.976936275,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24465.1,8.04129,-0.0513069855138,-1.03749178843,291.914434279,84.6062375242
1509143689,30,1065,63,0.00954400848356,252,180.068607467,957.165183412,-27.5884747928,151.817114488,98.601084476,5.12238171486,931.84276722,4.91178316418,98.7591874636,0.908877735428,944.040169632,94.4498637206,21665,2,1,0.288957671392,-0.857952037893,291.408462541,297.092339645,283.164026023,280.824440774,275.807830926,268.901851262,261.647937355,254.400284585,246.17484033,237.330243921,231.286375919,226.242706407,221.123162029,291.47744285,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24458.8,8.23741,0.33481765099,-0.830795368382,291.334328415,97.7712673267
1509143704,45,1065,63,0.00954400848356,252,183.099262323,978.708004618,-27.603115452,151.816404124,114.204094163,1.46669459294,997.366892851,4.33690521413,112.241886381,0.83089303898,978.823860543,108.311886319,21665,2,1,0.44448853355,-0.788396334954,291.222810127,297.109362357,283.02391047,280.759809397,275.591072845,268.634791535,261.395737588,254.14083212,245.88074047,237.020807621,231.087067252,226.058995979,220.856803269,291.087854923,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24514.6,8.50929,0.444080679315,-0.788641469354,291.223465904,113.441657184
1509143719,60,1065,63,0.00954400848356,252,183.735885891,1063.5245739,-27.6193129268,151.815307138,123.341706084,9.02294571017,1077.4676546,6.57139981419,122.216228873,0.485030514391,1042.19485785,121.089108078,21665,2,1,0.657062668322,-0.638116905707,290.694387464,297.127917378,282.818347008,280.55402279,275.201165136,268.154141421,260.943674031,253.676591498,245.354499719,236.468727839,230.740153864,225.738553535,220.374562284,290.376983743,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24605.3,8.6411,0.712601865368,-0.586041351163,290.502319537,122.805627079
1509143734,75,1065,63,0.00954400848356,252,183.288215995,1191.35268667,-27.6353797006,151.814151681,127.06630823,7.88283997446,1192.97422926,8.69518857239,127.367218548,0.229853815225,1177.24993387,125.148120717,21665,2,1,1.04325725256,-0.30718019201,289.494500835,297.146464952,282.395458279,279.903681037,274.384127688,267.146793083,259.999642611,252.708756526,244.17275121,235.356231856,230.034453364,225.086869463,219.361554051,289.354560832,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24693,8.86715,1.07940020272,-0.27284714044,289.368981883,126.86053424
1509143749,90,1065,63,0.00954400848356,252,184.530489586,1335.28459629,-27.6517499503,151.81293781,129.531183875,10.07872,1334.47218291,10.0390104654,129.850414864,0.117501541016,1316.82494164,129.010562516,21665,2,1,1.43477864832,0.0371077041755,288.267966032,297.165219133,281.959732871,279.243582641,273.389442714,266.120434494,259.038222148,251.473232504,242.861700298,234.557527107,229.314246621,224.433361942,218.339615003,288.11287648,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24775.8,9.17627,1.48128597515,0.0818710457281,288.105743254,129.738135635
1509143764,105,1065,63,0.00954400848356,252,184.919093,1485.14591483,-27.6707373159,151.81112744,130.635669748,9.82683642485,1490.59665168,10.6757765939,131.21522284,0.0696804220171,1470.85449264,130.954375881,21665,2,1,1.83896605306,0.406445964103,286.936157969,297.186353907,281.485766202,278.528586931,272.260958966,265.004367507,257.868346262,250.114334672,241.437789513,233.686315671,228.501096506,223.734562401,217.241025455,286.772610055,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24877.3,9.42151,1.85175387505,0.426430623375,286.817732984,131.231775857
1509143779,120,1065,63,0.00954400848356,252,184.050495646,1656.02131396,-27.6889603033,151.809546922,131.095540246,10.72896,1651.66759719,10.6865289997,132.116115994,0.0605238322173,1629.25589019,131.720770987,21665,2,1,1.99996405412,0.635343519679,285.632906309,297.206564675,281.221610267,277.736752903,271.11952456,263.859125081,256.65980239,248.742110773,239.999833803,232.803768721,227.677140011,223.040712327,216.141556003,285.449219788,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,,,24996.6,9.60075,2.02071045713,0.671819442382,285.41358428,131.923098762
1509143794,135,1065,63,0.00954400848356,252,184.244638796,1807.20261623,-27.7061647123,151.808197392,132.059889074,9.99424002884,1808.2002743,10.1029659389,133.331235329,0.110416838223,1790.45088835,132.736223755,21665,2,1,2.12741466566,0.859912387087,284.314349647,297.22575334,280.965225514,276.72034085,269.977604305,262.682125629,255.452377708,247.371624465,238.563702856,231.919939271,226.864453852,222.335207244,215.053089772,284.170464304,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,24680.3,12.5606,25119.4,9.7213,2.13857112175,0.882185879606,284.178545039,133.113997509
1509143809,150,1065,63,0.00954400848356,252,184.427468188,1969.07072212,-27.7247633811,151.8066308,133.281217262,10.40384,1953.03523379,9.17234762453,135.598539343,0.192797534988,1947.00977065,134.222780915,21665,2,1,2.21816151741,1.07151832758,283.040418902,297.24594585,280.72514686,275.748777263,268.829618922,261.556981663,254.299146598,246.063257655,237.192360456,231.071014887,226.0956479,221.120747315,214.026331123,283.011683891,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,24023,9.63163,25262.9,9.73582,2.26218626286,1.11702903039,282.960808343,134.587029142
1509143824,165,1065,63,0.00954400848356,252,179.462007521,2077.49379157,-27.7412233514,151.805701623,137.624529354,6.17728,2086.66471822,8.96661967595,138.753193277,0.195642489911,2066.83494261,137.573068196,21665,2,1,2.4565621745,1.32387113519,282.637944649,297.263869413,280.364981409,275.015210569,267.923343233,260.707173825,253.428826268,245.076152699,236.157180757,230.425551708,225.520903041,220.214193287,213.261316799,282.575407569,122.815856934,,0.46184707224,11.796589853,9,0,44,0,0,,,23833.5,9.44692,25445.9,9.52102,2.47888367146,1.34595534741,282.604314357,138.96948416
